Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2017 [YR2017],2016 [YR2016],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Mozambique,MOZ,621.249317565767,683.690288540754,730.77311193353,763.434456639415,804.778587935066,833.703344507332,893.134927320672,936.852058195779,975.38965557453,1006.00026825589,1043.56747259462,1085.70449067559,1137.68229306376,1175.75542094687,1228.04657905989,1279.30920953577,1291.67147896237,1298.13534161197,1297.8695484004,1290.16741374767,1237.94604412225
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Myanmar,MMR,1082.76417287036,1193.10871984953,1323.20300505373,1492.13165478404,1679.70918039473,1892.1980053768,2123.43680468166,2360.52486838779,2587.44428254971,2843.70934670943,3094.00425337338,3240.52920071845,3448.80333280301,3707.64135571527,3970.66760496497,4214.37299878288,4670.08072918311,4433.66383667532,4927.25264545659,5214.3733068354,4708.55975221752
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Namibia,NAM,6713.0025553474,6655.75025062578,6855.83881241146,7046.14751020338,7812.86143678434,7914.73283957116,8373.48263182359,8714.10345619566,8826.27360079898,8726.68185188178,9115.50651154582,9431.04419803693,9747.81971959011,10122.154477149,10554.5647546532,10813.2266317649,10335.2674258223,10627.6351164612,10266.1705545981,10009.578071046,9041.76986388145
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nauru,NRU,..,..,..,..,5342.33055126122,4931.43593267882,4522.25817558533,4217.81464293823,6975.70046367542,6559.33446257428,6448.49741060897,7053.84687570781,9121.93282898344,9313.62415932371,10489.6163426393,9679.10213210703,9359.98672496946,10223.1020316015,9896.36242107536,10529.8131940478,10812.8892844149
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nepal,NPL,2020.85543794972,2084.19999909209,2055.72271593893,2107.64096533508,2179.09301495084,2230.78916042593,2285.51221345384,2346.25922287174,2473.9417433954,2572.17507962571,2682.69869756172,2763.8283230007,2886.09752229941,2982.28699964277,3152.29326135895,3260.03499791081,3495.52880047287,3244.67429968519,3719.30777529558,3922.08133121317,3761.80278738364
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Netherlands,NLD,47422.2034047837,48160.7843668965,47958.3319661157,47806.8844286609,48586.7046242077,49467.4354267059,51097.3626113331,52909.9697572206,53848.2522316971,51607.6057272318,52032.9865022429,52594.2290064164,51860.0559942119,51640.0766862304,52186.9973861206,52974.1162200949,55088.6338006744,53847.8265545448,56060.9136269404,56784.0372529824,54275.0030465677
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,New Zealand,NZL,32728.2731574245,33645.7407641658,34625.0360749454,35553.6312985402,36461.4598789337,37261.151036833,37839.8064216274,38637.6954505773,37847.3266746381,37428.848706956,37557.9655079861,38100.7250000863,38753.7270530926,39520.4131279409,40350.6452893998,41014.6870825625,42204.7457412663,41628.3999132424,42916.8698156619,43272.5669090792,42052.1409677726
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nicaragua,NIC,3927.09250213905,3989.21839113471,3968.66795913036,4019.74597286503,4183.64058639071,4308.04855998446,4426.00638689259,4586.30691501127,4676.9421980053,4457.93278261855,4586.90959001588,4805.43952456368,5042.8768625558,5214.56920452873,5385.50726342835,5563.04741059562,5915.38972207813,5734.36752893924,5636.7151123345,5398.1074449382,5230.57404857125
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Niger,NER,909.28258764692,942.232490715232,954.840102049082,941.969753092274,912.431258216893,944.812434891162,965.320714134055,960.056217412129,996.986703407997,979.616949907899,1024.69957875832,1010.2887544961,1075.10528832455,1089.83188844416,1119.09485310033,1124.3675180109,1155.9738499994,1143.81740675996,1193.27276197444,1217.43553021521,1214.54097579798
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Nigeria,NGA,2963.27409787058,3056.51128550042,3431.73286157823,3585.99460318292,3813.52742131499,3951.18281863855,4079.13565394082,4231.76415691457,4396.80055468207,4622.3635404427,4857.26627091024,4975.63820143437,5045.47172038074,5238.83267224637,5424.92451133366,5429.09962094365,5120.00559788163,5209.07415521709,5089.77763414445,5076.36829032891,4865.08683226646
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,North Macedonia,MKD,10224.682154893,9869.50908642896,10089.9402884277,10280.5308022601,10730.4981777507,11213.6324514406,11770.1883243501,12511.7025540403,13174.8165722922,13103.4164964651,13514.9709238593,13807.4543796362,13727.7620163517,14108.8800680202,14596.5885534152,15139.2395915221,15706.4316922223,15553.4269657557,16145.5230712521,16773.0272446978,15779.6789460665
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Norway,NOR,57473.1845480461,58365.1267522976,58850.9047896992,59059.5709499163,61068.6276333733,62282.7565069707,63303.9259508719,64477.9879829163,63986.2479239971,61958.3597402261,61672.9601694756,61551.2140746977,62399.1687747757,62275.6912889095,62838.5157269158,63371.8884980765,64589.5559196863,63547.6870499471,64696.4711118363,64983.3542076922,63776.1609653442
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Oman,OMN,37392.2460084027,38568.3171126044,37683.4196290656,36256.346383465,36170.6752465376,36388.4441872345,37662.5172708994,38659.353306432,41114.2391363025,42875.1133681902,40819.9384818357,37745.452145028,37270.5865196308,36330.4785575811,35032.2568523309,35188.0237597531,34218.3881261022,35229.9541897252,34212.1067685769,33814.1116228719,33098.2098998097
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Pakistan,PAK,3338.51085251917,3355.05023082977,3356.82427396609,3461.5150758948,3650.09157080416,3832.07892059676,3979.58785937725,4068.40762018015,4065.12912621928,4113.56505467607,4082.3377518291,4104.19558951239,4153.10639041959,4268.35992118908,4381.87808473093,4507.87568489917,4891.71977393238,4746.71755767312,5113.43429232337,5157.546571801,5004.35224191866
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Palau,PLW,13301.2542482505,14085.0377635173,14572.2929432385,14076.1795218742,14739.704348463,15382.1016049157,15485.2475456717,16004.6164729036,15287.6470516491,14489.4736256911,14744.7835910711,15988.9975486912,16522.7497335923,16089.4865420585,17110.7863350917,18402.847535702,17594.9938541658,18364.7987688959,17816.0911403876,17799.6053152546,16404.5480804191
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Panama,PAN,15179.4426784821,14970.8950128754,15010.5591173004,15343.8096134243,16184.1141191405,17019.6832333277,18148.0766332907,19949.5937077501,21516.5892645171,21391.9332622508,22237.1000267414,24316.3560205618,26223.5836393204,27544.7945695083,28439.9536045607,29551.3667651444,31638.1519360222,30481.771677071,32259.2207946998,32788.3325077056,26606.2949697901
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Papua New Guinea,PNG,3047.96967150718,2942.66759231331,2841.21179496469,2808.15726699255,2791.89701067786,2875.08341113258,2936.02198740022,3068.12723098705,2966.06818266787,3072.68187850907,3283.77196855774,3225.14338162082,3282.86592068283,3317.87347597091,3669.97675021244,3813.18039046869,3967.01619620096,3924.42394556755,3865.01151687433,3947.93392384711,3741.66157790096
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Paraguay,PRY,8862.14369215816,8640.30283866053,8515.94666738008,8773.13852976157,9022.79829014608,9113.41175116844,9451.76055686211,9865.32641690404,10403.8405428603,10272.1771773849,11281.2557333508,11613.1685799089,11376.4073007467,12150.9715219326,12616.4142339973,12806.0966786058,13604.1747171995,13163.7401933187,13848.4991149602,13609.72300919,13317.3211184333
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Peru,PER,6375.61631586323,6329.41288016819,6596.55019217202,6799.44966546457,7067.35560851936,7443.93111806358,7938.43495182095,8548.60402724919,9262.15113614585,9298.07800349067,9996.93732259223,10539.981964216,11084.8739365499,11620.6444470691,11773.9441346308,12015.1871556329,12442.7464624852,12321.3181539792,12696.2362890388,12735.16827797,11187.3437896037
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Philippines,PHL,4455.67246341793,4495.36104912174,4567.23446758574,4703.66642129814,4914.03623497676,5058.04748647701,5227.5329972797,5465.15182354314,5596.91304501798,5574.45260870859,5876.47814056568,5995.43098154046,6298.16008552748,6610.85122177029,6917.74914971359,7235.08140124724,8001.75647996477,7616.04976933678,8365.73245041117,8731.86086865071,7773.26023051814
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Poland,POL,16177.8676699697,16385.9971738588,16727.3397661722,17324.2161873998,18198.100044371,18844.5574819997,20012.6211116462,21437.4577379953,22334.7808599997,22951.7848210238,23692.9092287668,24874.1718607858,25258.5933172132,25490.3289111664,26488.2002530072,27667.6890834735,29958.1207092074,28497.1036117662,31739.2569617723,33159.749027584,32546.8259419319
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Portugal,PRT,30383.1378175177,30756.0189546063,30823.8490440796,30422.6020285721,30892.8198811263,31076.6441205289,31524.7495680309,32251.5690977426,32307.912767932,31269.4104613004,31798.1538079411,31304.8155263075,30156.7015822628,30042.8907185982,30444.6002091947,31118.7906703279,33044.7167387479,31847.5377347647,34040.7253873665,34945.6615139469,32011.3249844991
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Puerto Rico,PRI,30124.6931208743,31958.0967518315,32209.422980776,32206.464885645,35016.9383261688,34370.7146069867,34030.0905171965,33831.9341719,33403.4244916964,32930.3615601641,32960.6911054053,33224.5655187763,33638.8656808876,33922.1584216571,34070.2535892048,34311.0296279548,34363.7459921451,34539.5868383201,34223.0927593609,34792.6467473505,32437.9651479134
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Qatar,QAT,79400.4334133216,78498.1345452327,80083.0610521191,79140.6293267828,90782.7215779787,89448.0473272313,94361.6265066901,91736.7519577885,92067.8120274567,92450.2493790439,103902.519309744,111879.747777129,110931.506472375,109625.62960096,106141.326188823,101971.989607973,92177.595943793,97783.1205191058,91461.6164451973,90762.3954644207,89019.069857331
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Romania,ROU,12176.5476984116,12991.9713616047,13986.6197259858,14417.6822888206,16012.1500962925,16863.4370348627,18325.6109978174,19943.6979862495,22166.265352521,21118.4698459807,20415.4887040122,21442.8854298096,21953.1729968099,22094.3278381246,23091.0950681117,23933.1242187247,26943.2773708443,24758.6483281469,28736.0199480618,30000.8994778846,29057.2087160464
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Russian Federation,RUS,14569.9375,15378.0908203125,16175.09765625,17434.80859375,18765.51953125,20042.814453125,21757.466796875,23647.267578125,24887.853515625,22939.6953125,23961.220703125,24972.080078125,25933.29296875,26332.3984375,26057.15625,25488.09765625,25926.4453125,25490.708984375,26656.41015625,27254.57421875,26586.556640625
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Rwanda,RWA,849.141160425941,908.423169352085,1010.04122970204,1008.70959764653,1056.23795753469,1125.28374720715,1196.79362422247,1253.91265101642,1356.98388219775,1404.19902647602,1468.40579833601,1545.11439956364,1637.84762599157,1674.8247740322,1736.33734831032,1845.55827984223,1934.97295529462,1908.55199687062,2049.62357436125,2190.56192603963,2066.47167180201
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Samoa,WSM,4174.36778762935,4446.08370897742,4669.68815061179,4891.87027267791,5025.92209416715,5343.89039995236,5436.12777147124,5431.02917613736,5585.77577561121,5515.57284193241,5808.40459073663,5980.39511614827,5705.67814899205,5659.94955903326,5645.96344582487,5811.10573385041,6238.90402095554,6214.82269512289,6139.62915303537,6346.25634091549,6062.47173545304
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,San Marino,SMR,75881.8484352914,78614.2026920635,77070.9742298642,78286.9016408165,80463.8951106306,81256.1442814642,83098.2496281838,87795.6645354232,86422.5481425032,76607.0856893906,71156.0979910233,63458.8155460802,57854.3183277935,57136.9045404701,56558.8718540393,57542.9840800847,58201.5271020427,58432.5023664003,58898.0580782,60076.01134395,56364.2141621563
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sao Tome and Principe,STP,..,2401.26818306162,2422.6067637448,2556.57781704206,2580.97608972609,2683.90966873736,2850.55135864306,2882.68841921129,2989.05187527184,3016.27520129323,2992.5949539882,2988.34450124196,3013.44295259512,3105.05671814942,3195.71199576992,3186.39843860487,3373.26419416802,3293.90047270001,3465.83975895879,3482.02467735802,3507.36132720776
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Saudi Arabia,SAU,40406.3315838086,38943.7832426283,36946.7492470504,40163.9611677465,42424.0478900971,43437.8679089732,42916.0537050893,42024.6646472373,42963.0496216866,40532.4503030721,41231.5677493384,44642.7561134109,46041.665280174,46359.8433568663,47261.6822796951,48535.1582703323,47551.8595195922,48691.2685573417,47714.1125767155,47024.5443161916,44770.9082797609
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Senegal,SEN,2620.09797566546,2668.76591246208,2606.87731343125,2685.81519927389,2741.12407815349,2787.5268917212,2779.22378117152,2783.53719702304,2811.47580158756,2812.54907305386,2830.15324428657,2790.89741029975,2824.53285287336,2815.2815250404,2910.2888637189,3012.38337402177,3259.19257987366,3118.02432087558,3368.8585959073,3430.48388209507,3384.4417824765
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Serbia,SRB,8900.59437310991,9529.21730361377,10146.565433991,10614.3287812873,11599.6450074187,12277.9771526346,12955.9538400354,13846.2830753584,14691.7810139844,14347.8569688179,14510.9640292989,14923.8023500113,14894.1966751502,15399.7836844766,15226.3209326742,15578.2036287113,16611.0176891945,16182.8224938722,17452.7967713611,18306.7785676186,18262.6731519321
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Seychelles,SYC,20713.0392116226,20224.9129673827,19853.8248577349,18897.6292471757,18427.0767193186,19993.7278413985,21423.9482029854,23206.7750898469,22074.9513747965,21443.2933612285,21792.255113544,24500.2887981017,25015.8062997173,24865.9282727695,25477.0364191138,25960.3287742903,27336.608367394,26923.0076901541,28080.6350572019,29189.7860191087,26704.9262426338
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sierra Leone,SLE,1044.63632715649,923.354032036287,1103.94045096243,1161.02108011562,1195.4856034717,1214.60393501322,1239.0607530616,1308.74821936554,1345.52326701373,1351.21931238401,1401.31576047645,1446.06278661149,1622.6504097939,1914.96525854785,1952.97032574453,1515.83082916314,1593.51532239987,1573.50118250548,1610.32322824483,1655.84325026579,1586.35494299166
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Singapore,SGP,55959.0326072482,53886.4969694795,55491.8994487127,58877.6131395405,63924.7230086548,67039.1951352715,70825.7990179375,74064.6530833294,71534.9802680891,69498.5425159212,78191.7826833606,81337.7365186022,82886.7829947222,85484.4374910475,87702.5219844359,89248.1251799534,95334.1455686864,91270.6421024648,98280.0423725144,98455.3282334375,94910.1014313726
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,48472.2473916653,50290.6881834652,53581.0950569001,52436.3548823248,50267.1805229214,49600.950509286,48195.4836716463,43055.5434793198,47269.0911484818,39788.4465797282,43394.6681007067,36991.7760064528
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Slovak Republic,SVK,15666.5440031791,16205.9312219983,16942.886689623,17886.3593018151,18834.3934902202,20079.9124841553,21784.3334670275,24136.9749339205,25460.7405547578,24039.6655175994,25630.4251122435,26281.2218831945,26582.5415168056,26722.0095186339,27416.1338187893,28805.3873539017,30142.3674521189,29327.5158296018,31313.8200827531,32056.7791417731,30960.9591865974
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Slovenia,SVN,26276.9445587635,27079.4748981347,27994.0619768923,28805.3851190536,30041.8145706637,31128.8298416043,32812.7384858502,34907.3688265664,36075.4669688206,33052.2275423946,33350.6135931956,33568.067345579,32613.4905292711,32234.0257587339,33093.750438441,33799.725526308,36507.5530416531,34853.0421239497,37995.7163789561,39061.2494086051,37155.0245366571
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Solomon Islands,SLB,2125.80735514859,1910.38273701737,1814.19403964642,1888.73067305997,1988.28495191967,2087.23722228324,2125.40343620674,2153.91897397756,2237.55191771618,2250.04738916659,2411.11275136777,2527.91470235198,2526.19058396301,2591.84751098239,2556.7714407376,2534.76966046808,2625.13452999906,2609.78996011525,2633.33412150298,2616.9084045149,2469.17421492847
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,1308.1308783432,1358.31432648674,1444.09003241508,1558.29442450628,1479.98752418738,1547.99734318239,1546.90552140722,1456.6558710051
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Africa,ZAF,10598.8606692111,10789.0511568288,11086.9236951498,11308.883210532,11713.8803526014,12216.027640682,12776.8779423633,13325.9828253027,13596.2876856155,13228.8947859859,13469.3611288778,13721.6851258725,13864.9709646367,14017.411014966,13993.2701443039,13887.2112158037,13950.4534761192,13844.2759627887,13995.0628999187,13850.8951466656,12866.5689860294
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Spain,ESP,34756.7433745749,35873.871877676,36336.6366389235,36749.5276570597,37248.824604171,37962.4176178036,38857.4850499945,39519.8386999597,39239.388210022,37429.7665392627,37318.5331693426,36883.3229775247,35768.7434292721,35382.5335464273,35983.8075711698,37394.055186298,39550.1890761123,38497.48491577,40276.9081639705,40782.2350436035,36051.4185775262
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sri Lanka,LKA,6154.95105264192,6013.74201347581,6189.86655971038,6492.17550824474,6779.90975198736,7135.93449275782,7607.02930272944,8039.92718506746,8431.3919186745,8645.87946960039,9254.85151345007,9965.02194926347,10744.1472482579,11118.8404816333,11768.0203910113,12207.090713928,13544.5189851873,12770.8428315359,13753.054887365,13639.0218846549,12939.440565095
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Kitts and Nevis,KNA,19631.6783614974,20427.119008243,20582.078580794,19701.3877031851,20423.1841700465,22341.3890210413,22971.9732798617,23040.6357748583,25539.6451984963,24608.7408531612,24558.7972381393,24862.4571116772,24656.0836698755,26042.0765357117,28003.5535000953,28202.9128767503,29317.5934663221,29310.4433361751,29934.4695279263,31178.6490168219,26678.3293400323
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Lucia,LCA,12808.6699628997,12287.8606704761,12247.1384261125,12671.6910745671,13493.9434853332,13345.3767569926,14079.872577439,14228.4759626109,14838.9699807395,14324.6985364326,14267.1267044451,14779.8348908123,14680.2732269278,14315.3144354728,14436.8798191822,14384.1993936728,15247.4630286811,14810.6464105626,15622.7743815666,15460.7978892556,11651.1715356566
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,St. Vincent and the Grenadines,VCT,8708.79534354333,8874.45673606482,9364.28033230299,10021.0848542544,10479.7486055395,10794.7045688255,11613.853769558,12065.0699944659,12169.6740867651,12053.963790953,11571.1389586509,11564.9960049595,11767.3200387474,12128.1180922868,12328.8033101169,12723.3458437434,13575.4164879984,13316.2282477408,14042.1735211886,14183.1885691443,13690.9007525787
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sudan,SDN,4040.61206054688,4183.4326171875,4316.29150390625,4467.1220703125,4571.087890625,4692.173828125,4847.587890625,4964.306640625,4993.87109375,4707.34619140625,4745.29736328125,5047.333984375,4711.0595703125,4692.27783203125,4776.6201171875,4718.9189453125,4613.9501953125,4733.017578125,4349.2099609375,4133.13037109375,3874.80029296875
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Suriname,SUR,12848.4539613326,13157.4617126887,13300.1421101691,13910.3401899194,14891.9448073966,15391.8164972772,16102.5341744518,16735.725624859,17233.5600215757,17554.0571915886,18255.4088923387,19110.9454789361,19415.3468957795,19778.0713843989,19628.9899967694,18768.5718655697,17753.0602652977,17662.4722405267,18438.3467243164,18448.9789526216,15328.9969521901
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Sweden,SWE,40625.3620520538,41103.7264589774,41870.2591560099,42678.2841388566,44354.3910620977,45440.2967492535,47292.3136933265,48557.3843477247,47963.4937520407,45492.768174936,47791.3715245947,48947.4393112155,48300.8425001578,48462.1600029489,49258.9961639539,50928.962975552,51947.9542478244,51334.4320301641,52349.2924275599,52850.5691792533,51331.2822226344
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Switzerland,CHE,59190.4153448838,59743.8159278462,59250.164469794,58793.1482985086,59967.9130411668,61223.3932373521,63318.7948865406,65213.1805367067,66197.8674738811,63873.952372012,65262.3409776047,65710.9150670028,65783.5891077254,66196.9473125694,66930.8686271126,67261.5940093857,68193.5054944094,67907.3938773543,69629.3366101135,69923.9312089954,67928.1915071394
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tajikistan,TJK,1312.70184291208,1407.98639296577,1528.34483713058,1663.22323213716,1799.81684056548,1884.94584164719,1980.23411215425,2095.79782998486,2219.30505470601,2261.40891793663,2359.99629068183,2481.55232237312,2610.14594826628,2741.20299945432,2858.21281715942,2959.97072561653,3236.43934350302,3091.22422270449,3405.11357765998,3575.2819562729,3651.94266028498
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tanzania,TZA,1369.58178710938,1413.82055664063,1475.09362792969,1532.28283691406,1603.24731445313,1676.07373046875,1736.23474121094,1802.54711914063,1853.84765625,1903.36938476563,1972.36743164063,2064.06860351563,2095.22241210938,2170.99926757813,2246.34497070313,2306.66748046875,2457.5693359375,2381.22241210938,2511.82934570313,2578.84033203125,2552.546875
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Thailand,THA,9791.89597058768,10036.3294690388,10558.4674908695,11220.683300897,11828.8390434639,12228.6609049158,12739.7377155228,13330.2088760218,13459.2465196997,13270.6176143647,14172.2180561451,14199.2795150368,15129.9009336723,15442.3800948974,15509.1811014405,15919.3698642621,17008.0384242563,16393.3147372019,17669.0455750573,17997.1330707129,16865.5487709163
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Timor-Leste,TLS,2319.65091706946,2654.69590556169,2431.43295081459,2334.53275532681,2296.13077720573,2307.76121193174,2156.5915302105,2320.12509917022,2525.741069896,2723.37542862762,2914.73971233656,3020.45792679486,3098.50657822013,3129.0197180491,3204.74897659043,3237.06680752578,3143.3245011956,3294.86552206016,3075.51017629001,3740.43467729418,4861.69342557337
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Togo,TGO,1729.70175791331,1697.37871238236,1716.91346227794,1785.15463370944,1721.87620121834,1599.4585853231,1596.38773546612,1532.42006065008,1549.44041223879,1588.96477697099,1637.65195834997,1687.61106815319,1747.88421245595,1802.93897953095,1856.9048137414,1910.0000450624,1970.21483978015,1941.62759622356,2014.94172914438,2063.75873636961,2058.56505954715
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tonga,TON,4806.19639321964,4957.05117838883,5167.62862765394,5256.21445983925,5098.93173980194,5074.22290928303,5040.10448475601,5032.53643922961,5257.09669013154,4973.91337773116,5002.71900391604,5332.4960255604,5381.83925117447,5419.46761182403,5552.87833567682,5644.63292749439,6257.08973358404,6039.15847914399,6287.99079844851,6344.42144807383,6357.06991445266
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Trinidad and Tobago,TTO,16347.5274838573,16948.01656925,18192.5980747133,20703.1348950618,22223.8665419822,23467.479812448,26415.7315880767,27512.8978416244,28283.8587013515,26879.8274575508,27593.7988219983,27324.1748967072,29146.3343701245,29958.9408015707,30900.4314627837,30460.3741847614,26481.0729690522,27992.1181801017,25864.9449662792,25698.0051958775,23392.9931402776
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Tunisia,TUN,7673.71113158739,7883.8969453011,7909.47735058775,8200.79271929676,8628.86036642483,8847.08664748488,9226.47180213449,9755.41276645941,10073.6297855657,10279.9950729559,10478.0104391726,10135.6801974961,10428.9745273103,10563.3745980093,10767.2229090236,10750.2373228704,10874.9468863561,10751.3979430551,11046.6818041618,11113.7957309198,10040.1243774743
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkiye,TUR,15223.3516934721,14136.6705970308,14839.1305823145,15488.1102122939,16775.0791956695,18038.8129252324,19043.6222765122,19845.3352230165,19755.464889716,18544.8781724656,19804.4615651713,21701.7020407689,22452.8440481953,24047.2922506099,24897.0014082098,26061.8315185663,28193.1744851997,26568.0196460284,28652.2115909444,28476.6828439244,28726.1916576598
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turkmenistan,TKM,4568.46055021197,4699.06959178469,4647.11499982279,4738.496326135,4912.67286863053,5477.9985097697,5995.36131829254,6564.50420823896,7418.48135939572,7748.14340690454,8321.21959991104,9379.14387596202,10233.4001874194,11071.5171149944,11989.653763765,12540.2838757783,13703.5127239741,13086.0134078181,14321.1395723949,14992.6039650936,14269.6410232194
"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,25731.2832531353,24476.3417801933,23624.2876780084,24661.1450526,26284.7219931526,25207.8316863304,26931.7280255368,25567.9180658069,25933.5112061295,18474.8659948769
